label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
FOUR,0.0,0.0,0.0,0.375771,0.014451,-0.248835,0.746566,-0.179018,-0.416543,0.838369,-0.136246,-0.570376,0.677826,0.019929,-0.761748,0.527009,-0.56855,-0.586704,0.824475,-1.067706,-0.793233,1.019445,-1.372366,-0.916005,1.1502,-1.661344,-1.013418,0.128763,-0.776963,-0.616238,0.171088,-1.362967,-0.787379,0.128506,-1.728158,-0.889279,0.029707,-2.010208,-0.990298,-0.244995,-0.750143,-0.645519,-0.418253,-1.29582,-0.826383,-0.613951,-1.61555,-0.937818,-0.811544,-1.876295,-1.038243,-0.601866,-0.565786,-0.689861,-0.976346,-0.831611,-0.874358,-1.268421,-0.956309,-0.949543,-1.525623,-1.045041,-1.017024
FOUR,0.0,0.0,0.0,0.37058,0.024917,-0.255119,0.749166,-0.170022,-0.424728,0.867027,-0.149359,-0.578078,0.692978,-0.002742,-0.767841,0.520119,-0.561138,-0.59996,0.821336,-1.044213,-0.804545,1.016995,-1.346077,-0.925244,1.144134,-1.642719,-1.021674,0.120136,-0.772563,-0.62347,0.161621,-1.351369,-0.787046,0.119635,-1.718092,-0.878306,0.01728,-2.001761,-0.974862,-0.256644,-0.750799,-0.647282,-0.426377,-1.296769,-0.823914,-0.619942,-1.611363,-0.928882,-0.819606,-1.867135,-1.026308,-0.614266,-0.568377,-0.687012,-1.000855,-0.846717,-0.874512,-1.300088,-0.955319,-0.950257,-1.562318,-1.028309,-1.017923
FOUR,0.0,0.0,0.0,0.366815,0.045759,-0.267864,0.743062,-0.128503,-0.449022,0.881538,-0.141933,-0.610912,0.739722,-0.044716,-0.808248,0.516925,-0.543743,-0.621777,0.796242,-1.008767,-0.84084,0.989025,-1.298911,-0.975586,1.124564,-1.596207,-1.081708,0.126032,-0.756948,-0.641207,0.168681,-1.322396,-0.816018,0.123664,-1.680178,-0.915799,0.023355,-1.962086,-1.018943,-0.242084,-0.736503,-0.661356,-0.41423,-1.267654,-0.844035,-0.61215,-1.57129,-0.94854,-0.810989,-1.816502,-1.04621,-0.59163,-0.555713,-0.69868,-0.973091,-0.820475,-0.889733,-1.266323,-0.925816,-0.966939,-1.523501,-1.001003,-1.035519
FOUR,0.0,0.0,0.0,0.378838,0.01964,-0.258437,0.765993,-0.177828,-0.427236,0.881833,-0.159135,-0.578384,0.711664,-0.019169,-0.765653,0.53024,-0.548964,-0.60615,0.813763,-1.031004,-0.817515,1.012278,-1.332912,-0.94498,1.155023,-1.635428,-1.046663,0.129074,-0.769272,-0.625748,0.16496,-1.331277,-0.793961,0.116678,-1.695442,-0.890229,0.012405,-1.990127,-0.992252,-0.246828,-0.758325,-0.645239,-0.423936,-1.292043,-0.820593,-0.62999,-1.601992,-0.924247,-0.837349,-1.863818,-1.022859,-0.610754,-0.589646,-0.681616,-0.995115,-0.852869,-0.86676,-1.290263,-0.963664,-0.943024,-1.553231,-1.041711,-1.012431
FOUR,0.0,0.0,0.0,0.368425,0.046587,-0.280663,0.739994,-0.134562,-0.464348,0.838959,-0.082046,-0.62743,0.693483,0.094601,-0.829637,0.526138,-0.528047,-0.638585,0.815682,-0.993108,-0.85489,1.00524,-1.297038,-0.985089,1.129695,-1.594712,-1.089336,0.107442,-0.747554,-0.655453,0.153224,-1.320533,-0.833886,0.106155,-1.682879,-0.935307,0.001521,-1.972674,-1.040011,-0.284525,-0.73001,-0.673814,-0.466407,-1.254159,-0.868334,-0.664602,-1.56326,-0.985598,-0.865755,-1.822219,-1.091908,-0.651414,-0.548689,-0.709143,-1.048526,-0.811663,-0.913868,-1.352124,-0.910576,-0.99985,-1.620113,-0.98129,-1.076729
FOUR,0.0,0.0,0.0,0.378266,0.014319,-0.26168,0.75612,-0.180892,-0.439741,0.888886,-0.1553,-0.598318,0.72696,-0.009737,-0.793957,0.519404,-0.536369,-0.631188,0.79279,-1.000126,-0.853468,0.982269,-1.298298,-0.987946,1.121838,-1.605361,-1.094799,0.125765,-0.748734,-0.650831,0.165003,-1.30185,-0.832946,0.124256,-1.654392,-0.933163,0.03015,-1.939936,-1.037395,-0.245107,-0.735675,-0.67001,-0.415227,-1.263206,-0.862069,-0.61797,-1.562912,-0.972946,-0.821012,-1.815008,-1.073451,-0.598618,-0.563812,-0.704593,-0.983468,-0.832835,-0.903622,-1.277362,-0.932176,-0.988366,-1.535989,-0.999847,-1.063079
FOUR,0.0,0.0,0.0,0.375766,0.050557,-0.281416,0.752067,-0.112564,-0.471766,0.847841,-0.055921,-0.640777,0.67826,0.108432,-0.849525,0.513368,-0.50989,-0.653924,0.780579,-0.973799,-0.881434,0.969624,-1.266785,-1.020894,1.106988,-1.566355,-1.131728,0.104896,-0.733424,-0.671629,0.144058,-1.298022,-0.853492,0.101451,-1.651061,-0.955122,0.009602,-1.940729,-1.062859,-0.277188,-0.719926,-0.690569,-0.452717,-1.247123,-0.881219,-0.654568,-1.547913,-0.991106,-0.852435,-1.800288,-1.095813,-0.64036,-0.542178,-0.727585,-1.026966,-0.798868,-0.92622,-1.32776,-0.903971,-1.008864,-1.591729,-0.983883,-1.08571
FOUR,0.0,0.0,0.0,0.386295,0.038399,-0.271845,0.774367,-0.147988,-0.452414,0.912711,-0.144859,-0.611802,0.746801,-0.010006,-0.807369,0.539323,-0.531611,-0.627943,0.797914,-0.976561,-0.851025,0.983715,-1.264664,-0.98971,1.115566,-1.564296,-1.099612,0.145989,-0.750643,-0.644377,0.180167,-1.301526,-0.826001,0.132488,-1.64472,-0.92575,0.029199,-1.924614,-1.028587,-0.228386,-0.737918,-0.661772,-0.395768,-1.259612,-0.849027,-0.600459,-1.557166,-0.954146,-0.804977,-1.809348,-1.05073,-0.586004,-0.564239,-0.696528,-0.962286,-0.836438,-0.888235,-1.248226,-0.935251,-0.966236,-1.499808,-1.002694,-1.035947
OK,0.0,0.0,0.0,0.355168,0.075218,-0.125332,0.675581,0.096052,-0.25921,0.897705,0.199137,-0.393914,1.029768,0.271417,-0.518958,0.704114,-0.649014,-0.280706,1.005996,-0.558083,-0.541266,1.031074,-0.150368,-0.720417,0.977658,0.175266,-0.808364,0.505582,-0.789629,-0.347667,0.692729,-1.180351,-0.505505,0.898718,-1.317165,-0.633287,1.058402,-1.455701,-0.730433,0.252634,-0.771314,-0.433212,0.306537,-1.299383,-0.596521,0.403389,-1.616521,-0.751541,0.500961,-1.907451,-0.862044,0.002753,-0.607528,-0.522407,-0.192858,-0.906719,-0.647646,-0.291242,-1.126115,-0.720407,-0.358691,-1.338357,-0.77567
OK,0.0,0.0,0.0,0.350294,0.055079,-0.107793,0.644888,0.049619,-0.228629,0.847779,0.139881,-0.354799,1.000241,0.198693,-0.474307,0.692381,-0.661531,-0.243224,1.002219,-0.597232,-0.492954,1.039248,-0.201253,-0.670095,0.991296,0.127466,-0.755894,0.51787,-0.796384,-0.312384,0.718543,-1.18982,-0.459061,0.917965,-1.336001,-0.582232,1.071416,-1.478672,-0.672971,0.279794,-0.776744,-0.40046,0.350176,-1.299543,-0.556376,0.449373,-1.608033,-0.705568,0.545364,-1.889103,-0.808518,0.039669,-0.619484,-0.490991,-0.132589,-0.929674,-0.616548,-0.219651,-1.15232,-0.684226,-0.280096,-1.362376,-0.73095
OK,0.0,0.0,0.0,0.321539,0.046798,-0.097189,0.603014,0.04659,-0.209284,0.79824,0.112848,-0.329716,0.939146,0.144179,-0.443528,0.648434,-0.681186,-0.201453,0.964383,-0.627745,-0.431401,1.001231,-0.264764,-0.59406,0.945286,0.032785,-0.668207,0.485953,-0.832275,-0.266774,0.68528,-1.19135,-0.390622,0.87826,-1.351049,-0.495981,1.028462,-1.499073,-0.572549,0.253971,-0.830934,-0.353151,0.331781,-1.321547,-0.492558,0.436759,-1.628264,-0.63147,0.539269,-1.891326,-0.725851,0.01415,-0.686404,-0.442128,-0.144626,-0.981745,-0.560711,-0.223486,-1.191859,-0.625163,-0.275326,-1.382499,-0.6664
OK,0.0,0.0,0.0,0.320286,0.05637,-0.101537,0.595919,0.071922,-0.225074,0.798456,0.15539,-0.357164,0.947006,0.207997,-0.485468,0.630248,-0.672898,-0.219177,0.938667,-0.616557,-0.455648,0.988347,-0.266856,-0.620013,0.943027,0.038506,-0.69546,0.470814,-0.833789,-0.288322,0.692554,-1.191775,-0.417127,0.887758,-1.367579,-0.521537,1.040832,-1.514084,-0.597977,0.234734,-0.832994,-0.378153,0.327855,-1.336341,-0.531631,0.431289,-1.667861,-0.681979,0.536113,-1.946526,-0.783693,-0.013344,-0.683923,-0.468344,-0.176291,-0.993027,-0.605678,-0.254949,-1.211042,-0.680328,-0.304218,-1.405607,-0.728457
OK,0.0,0.0,0.0,0.327855,0.040328,-0.09985,0.609396,0.043302,-0.223036,0.816002,0.137516,-0.355362,0.960354,0.194244,-0.484706,0.642209,-0.681112,-0.215468,0.952823,-0.629043,-0.463378,1.014138,-0.294021,-0.646049,0.984384,-0.001873,-0.734133,0.484282,-0.826892,-0.285867,0.707431,-1.184461,-0.423688,0.91508,-1.368682,-0.539315,1.079276,-1.537025,-0.623721,0.256678,-0.820901,-0.3773,0.363594,-1.319759,-0.530064,0.46705,-1.63581,-0.675344,0.576577,-1.909531,-0.771735,0.016907,-0.674242,-0.470483,-0.132742,-1.003384,-0.598674,-0.212425,-1.228509,-0.66402,-0.258351,-1.435332,-0.705356
OK,0.0,0.0,0.0,0.326572,0.042863,-0.092366,0.603991,0.045414,-0.209215,0.806506,0.130302,-0.336766,0.954477,0.185608,-0.460002,0.640268,-0.684981,-0.190059,0.94976,-0.622485,-0.434721,1.006299,-0.296084,-0.617423,0.974993,-0.009962,-0.705058,0.492354,-0.8302,-0.261449,0.719478,-1.179711,-0.397319,0.932615,-1.351302,-0.509786,1.103773,-1.501108,-0.589114,0.275304,-0.824717,-0.354961,0.385739,-1.317476,-0.503711,0.495359,-1.617049,-0.642604,0.613157,-1.871896,-0.732343,0.044939,-0.677955,-0.450694,-0.088393,-1.003242,-0.57576,-0.151519,-1.227223,-0.638515,-0.18072,-1.433236,-0.675938
OK,0.0,0.0,0.0,0.326067,0.038804,-0.084445,0.60188,0.037095,-0.196312,0.804808,0.11147,-0.321002,0.948306,0.150062,-0.441096,0.635814,-0.681424,-0.171155,0.948518,-0.623519,-0.409077,1.003581,-0.297635,-0.584128,0.965705,-0.016726,-0.665989,0.495019,-0.833229,-0.246344,0.735619,-1.183498,-0.380619,0.94558,-1.352721,-0.490324,1.110411,-1.495691,-0.564802,0.281137,-0.832079,-0.343621,0.396051,-1.318535,-0.490453,0.508404,-1.617871,-0.625527,0.628302,-1.871627,-0.711068,0.049914,-0.685007,-0.44266,-0.07225,-1.009224,-0.565864,-0.124052,-1.234128,-0.625275,-0.141283,-1.439425,-0.659197
OK,0.0,0.0,0.0,0.315343,0.036623,-0.077034,0.585907,0.035231,-0.183974,0.790075,0.105251,-0.304007,0.9541,0.150206,-0.420634,0.623415,-0.679369,-0.161981,0.934304,-0.630971,-0.385072,0.993078,-0.322062,-0.546754,0.956855,-0.057889,-0.621202,0.495762,-0.835629,-0.236527,0.743485,-1.188774,-0.360896,0.952849,-1.353908,-0.461758,1.113352,-1.487786,-0.52945,0.293582,-0.840609,-0.331422,0.410687,-1.319851,-0.468506,0.526102,-1.614775,-0.597465,0.647679,-1.860502,-0.679674,0.069082,-0.702621,-0.427369,-0.053271,-1.027515,-0.547449,-0.098393,-1.255034,-0.60564,-0.106884,-1.459978,-0.637691
OK,0.0,0.0,0.0,0.315932,0.030809,-0.074146,0.585739,0.022213,-0.17674,0.787742,0.090657,-0.293255,0.946914,0.130647,-0.405025,0.615546,-0.688549,-0.146597,0.925518,-0.63703,-0.369791,0.980542,-0.333217,-0.534074,0.941689,-0.072614,-0.609504,0.491924,-0.842242,-0.220543,0.736837,-1.195806,-0.344722,0.943135,-1.36207,-0.446771,1.103003,-1.499933,-0.514108,0.297304,-0.847599,-0.315481,0.413032,-1.321624,-0.449839,0.527278,-1.608499,-0.575817,0.650053,-1.851521,-0.654727,0.080678,-0.709805,-0.412047,-0.036294,-1.033258,-0.526642,-0.079845,-1.257903,-0.580509,-0.085995,-1.462501,-0.60893
OK,0.0,0.0,0.0,0.315598,0.018505,-0.079155,0.584908,-0.0005,-0.184377,0.787754,0.075728,-0.301194,0.932915,0.121425,-0.412428,0.616223,-0.698364,-0.156994,0.921761,-0.661191,-0.385642,0.981565,-0.358442,-0.557153,0.954165,-0.10148,-0.639198,0.488093,-0.842188,-0.229096,0.730193,-1.196853,-0.357928,0.938002,-1.367531,-0.466136,1.103785,-1.516112,-0.539462,0.293968,-0.842101,-0.322258,0.413471,-1.32757,-0.46034,0.525916,-1.619414,-0.589109,0.651637,-1.868104,-0.67056,0.083558,-0.700355,-0.417624,-0.029339,-1.027543,-0.535834,-0.072697,-1.255688,-0.59347,-0.075714,-1.467788,-0.625662
OK,0.0,0.0,0.0,0.311675,0.02844,-0.081973,0.594215,0.014298,-0.184855,0.800999,0.086841,-0.298385,0.933926,0.131647,-0.40564,0.623937,-0.695065,-0.149474,0.932038,-0.64509,-0.377574,0.990246,-0.348366,-0.547756,0.960421,-0.098961,-0.628506,0.497296,-0.839224,-0.219998,0.741229,-1.181329,-0.352835,0.950756,-1.359912,-0.462825,1.118575,-1.522399,-0.535817,0.303001,-0.843342,-0.312878,0.425681,-1.32179,-0.45718,0.540994,-1.606966,-0.58908,0.668282,-1.853946,-0.670005,0.091441,-0.705352,-0.407931,-0.017777,-1.027729,-0.531003,-0.06135,-1.251666,-0.592352,-0.064652,-1.463132,-0.625962
OK,0.0,0.0,0.0,0.324907,0.031595,-0.084484,0.60961,0.025982,-0.191627,0.814742,0.111342,-0.309236,0.954381,0.155662,-0.421341,0.6326,-0.680474,-0.16341,0.945719,-0.63115,-0.398001,1.005965,-0.335832,-0.569368,0.975469,-0.081099,-0.649991,0.509489,-0.827632,-0.23547,0.749966,-1.173096,-0.374506,0.964183,-1.356611,-0.485799,1.131743,-1.519804,-0.559067,0.315207,-0.829373,-0.32994,0.4321,-1.319097,-0.479447,0.553014,-1.607127,-0.615395,0.681382,-1.854275,-0.699533,0.102574,-0.683716,-0.426302,-0.018451,-1.009392,-0.558039,-0.059945,-1.234507,-0.626484,-0.064945,-1.443548,-0.664685
OK,0.0,0.0,0.0,0.327709,0.02624,-0.081902,0.6108,0.017246,-0.19282,0.819668,0.100078,-0.315758,0.969627,0.156616,-0.4343,0.633184,-0.680738,-0.169158,0.950715,-0.628157,-0.406615,1.005457,-0.319887,-0.579031,0.970942,-0.054514,-0.659982,0.510035,-0.824486,-0.245128,0.756032,-1.169932,-0.386042,0.971701,-1.3555,-0.50037,1.137901,-1.520866,-0.576284,0.314237,-0.821758,-0.342708,0.428776,-1.319996,-0.49405,0.550503,-1.615954,-0.633672,0.675827,-1.870911,-0.721213,0.099155,-0.67103,-0.441526,-0.022053,-1.004733,-0.570801,-0.061418,-1.23085,-0.637735,-0.068116,-1.440313,-0.67625
OK,0.0,0.0,0.0,0.328632,0.029479,-0.083456,0.612432,0.025427,-0.195723,0.818454,0.106915,-0.319946,0.970409,0.155582,-0.439241,0.635801,-0.686475,-0.174241,0.956288,-0.627061,-0.419021,1.007479,-0.315209,-0.598602,0.970697,-0.051091,-0.684099,0.507709,-0.82394,-0.251704,0.756474,-1.165392,-0.396346,0.971119,-1.348622,-0.516453,1.13763,-1.514281,-0.597343,0.309333,-0.814198,-0.351005,0.418496,-1.314689,-0.505211,0.535465,-1.612842,-0.64825,0.658023,-1.871675,-0.738772,0.093158,-0.656885,-0.451771,-0.033903,-0.987244,-0.582857,-0.077205,-1.21582,-0.651893,-0.08566,-1.429821,-0.692355
OK,0.0,0.0,0.0,0.328162,0.021248,-0.080678,0.610306,0.015516,-0.193274,0.816883,0.099615,-0.318438,0.970184,0.152352,-0.439114,0.634203,-0.689231,-0.179545,0.960298,-0.632264,-0.42869,1.012135,-0.314387,-0.610618,0.974219,-0.042534,-0.696984,0.504056,-0.823677,-0.259778,0.755279,-1.170363,-0.40682,0.973493,-1.349096,-0.527455,1.14496,-1.510299,-0.609014,0.300996,-0.810126,-0.361447,0.406842,-1.319052,-0.516923,0.521264,-1.621976,-0.659601,0.641941,-1.884892,-0.750298,0.079301,-0.652971,-0.464285,-0.045671,-0.987248,-0.595568,-0.087669,-1.217284,-0.663825,-0.096103,-1.432056,-0.704253
OK,0.0,0.0,0.0,0.323417,0.017158,-0.080657,0.606317,0.010809,-0.192381,0.810563,0.09099,-0.315862,0.96457,0.149748,-0.433865,0.628746,-0.695866,-0.177565,0.950725,-0.635372,-0.427954,1.004003,-0.318395,-0.61206,0.973674,-0.04752,-0.701091,0.499308,-0.827565,-0.256568,0.750376,-1.161439,-0.407382,0.970242,-1.334407,-0.529942,1.146953,-1.491513,-0.612258,0.300358,-0.813148,-0.357089,0.40353,-1.320706,-0.515512,0.514145,-1.620757,-0.658395,0.635201,-1.879607,-0.748728,0.082946,-0.655785,-0.458824,-0.045319,-0.981978,-0.591999,-0.087618,-1.207875,-0.662029,-0.092417,-1.41875,-0.703516
OK,0.0,0.0,0.0,0.322553,0.016281,-0.082774,0.605035,0.012503,-0.199235,0.803506,0.099553,-0.326189,0.952567,0.175994,-0.447836,0.635867,-0.689456,-0.190534,0.960234,-0.633962,-0.4444,1.010332,-0.318211,-0.63032,0.981161,-0.048294,-0.721424,0.503219,-0.821122,-0.269312,0.760348,-1.153909,-0.424287,0.982347,-1.321821,-0.547215,1.162691,-1.473863,-0.630011,0.302645,-0.806715,-0.36916,0.411245,-1.319627,-0.530766,0.524592,-1.616681,-0.675002,0.650678,-1.871955,-0.766533,0.084372,-0.648013,-0.470025,-0.043681,-0.975395,-0.60648,-0.087882,-1.20323,-0.679418,-0.091098,-1.418556,-0.723397
OK,0.0,0.0,0.0,0.321077,0.019771,-0.077771,0.596023,0.023313,-0.192992,0.787644,0.107634,-0.318169,0.932211,0.171145,-0.438517,0.650104,-0.683323,-0.197985,0.973982,-0.623814,-0.454342,1.023,-0.317004,-0.644576,0.99386,-0.049778,-0.740198,0.514735,-0.810586,-0.27928,0.771814,-1.142939,-0.440072,0.999468,-1.30316,-0.569945,1.184748,-1.443635,-0.658776,0.310062,-0.791334,-0.380074,0.420878,-1.304629,-0.546351,0.537348,-1.60077,-0.698143,0.666129,-1.85213,-0.79618,0.08858,-0.63205,-0.480525,-0.040903,-0.957956,-0.623867,-0.084265,-1.19069,-0.70465,-0.087044,-1.410076,-0.754887
OK,0.0,0.0,0.0,0.320046,0.019888,-0.075086,0.596119,0.016503,-0.186221,0.79512,0.098209,-0.307859,0.934611,0.152012,-0.423247,0.655773,-0.690071,-0.186898,0.976998,-0.629061,-0.443191,1.021265,-0.311585,-0.634416,0.98839,-0.034626,-0.729576,0.516315,-0.813395,-0.267969,0.772088,-1.144783,-0.427993,1.003579,-1.294304,-0.559209,1.194665,-1.424693,-0.648224,0.30758,-0.791995,-0.369112,0.423689,-1.299688,-0.535254,0.546224,-1.594382,-0.68885,0.680487,-1.844679,-0.787536,0.082679,-0.63427,-0.469795,-0.042992,-0.952429,-0.610322,-0.085293,-1.184566,-0.690117,-0.088722,-1.403391,-0.739605
OK,0.0,0.0,0.0,0.322464,0.025214,-0.076403,0.604699,0.033465,-0.190182,0.805158,0.119719,-0.313525,0.940263,0.176959,-0.431426,0.662184,-0.678141,-0.196856,0.985825,-0.610542,-0.454321,1.033728,-0.290589,-0.644752,1.002098,-0.0115,-0.739761,0.527162,-0.802673,-0.278958,0.790537,-1.137489,-0.441054,1.026972,-1.283836,-0.571758,1.220607,-1.410808,-0.660616,0.319037,-0.781981,-0.380548,0.441926,-1.300433,-0.550198,0.570343,-1.593648,-0.706116,0.709229,-1.84186,-0.806517,0.091491,-0.624764,-0.481243,-0.033591,-0.947637,-0.626672,-0.073951,-1.183981,-0.710077,-0.074872,-1.408049,-0.76246
OK,0.0,0.0,0.0,0.331715,0.046216,-0.059208,0.620775,0.044035,-0.157765,0.826163,0.112203,-0.269806,0.974641,0.154957,-0.38107,0.697971,-0.631276,-0.185169,1.027616,-0.582096,-0.416469,1.076943,-0.270832,-0.581368,1.040077,0.001357,-0.661167,0.562772,-0.779791,-0.274253,0.838579,-1.130869,-0.412851,1.074035,-1.278304,-0.52132,1.261093,-1.398525,-0.594814,0.338621,-0.776247,-0.380678,0.467431,-1.293239,-0.53587,0.605594,-1.587946,-0.679589,0.744046,-1.830073,-0.771463,0.091722,-0.63019,-0.484566,-0.022691,-0.962808,-0.620715,-0.053063,-1.197496,-0.69429,-0.055626,-1.406263,-0.738742
OK,0.0,0.0,0.0,0.317753,0.056477,-0.071839,0.620502,0.064526,-0.168796,0.849396,0.145052,-0.276569,1.017673,0.167129,-0.383042,0.720643,-0.61204,-0.19032,1.084536,-0.556143,-0.41632,1.129834,-0.237527,-0.579466,1.076797,0.054804,-0.659109,0.589321,-0.759575,-0.275219,0.878235,-1.12109,-0.406425,1.116636,-1.28437,-0.532676,1.298925,-1.4126,-0.624658,0.358051,-0.758941,-0.377302,0.503578,-1.253129,-0.534061,0.646063,-1.547668,-0.698179,0.77921,-1.78732,-0.807517,0.1068,-0.618835,-0.476308,0.010241,-0.933725,-0.625385,-0.022446,-1.166387,-0.710981,-0.034742,-1.377989,-0.763747
OK,0.0,0.0,0.0,0.326269,0.047062,-0.079614,0.626754,0.052672,-0.187578,0.870864,0.154383,-0.305908,1.067755,0.2244,-0.424006,0.719203,-0.612836,-0.213228,1.088569,-0.540575,-0.448465,1.150195,-0.199284,-0.620399,1.116501,0.119447,-0.706022,0.589094,-0.74953,-0.301951,0.892518,-1.12273,-0.430739,1.127052,-1.310715,-0.556403,1.298544,-1.459083,-0.652227,0.354083,-0.741297,-0.40854,0.511599,-1.246504,-0.565291,0.650917,-1.554966,-0.729328,0.771549,-1.799747,-0.841741,0.097178,-0.599447,-0.51317,-0.024231,-0.933358,-0.660053,-0.079116,-1.172605,-0.740601,-0.109876,-1.383578,-0.792906
OK,0.0,0.0,0.0,0.318959,0.022533,-0.073823,0.591712,0.011028,-0.181468,0.799777,0.114946,-0.300319,0.969671,0.195138,-0.414618,0.67502,-0.67118,-0.211601,0.982838,-0.613365,-0.457298,1.012781,-0.249611,-0.635443,0.969919,0.072881,-0.723195,0.517187,-0.802586,-0.297277,0.757493,-1.182155,-0.43098,0.965466,-1.364168,-0.554786,1.13202,-1.513835,-0.651395,0.277979,-0.793096,-0.40131,0.385879,-1.305573,-0.551434,0.500724,-1.6204,-0.711265,0.614708,-1.870439,-0.82482,0.02706,-0.64993,-0.504506,-0.133682,-0.987912,-0.638188,-0.203616,-1.223779,-0.719653,-0.236435,-1.429586,-0.776487
OK,0.0,0.0,0.0,0.332475,0.043384,-0.096448,0.602981,0.05496,-0.225804,0.800394,0.166333,-0.363965,0.961489,0.257716,-0.499559,0.676046,-0.647621,-0.240348,1.001083,-0.573393,-0.499263,1.05882,-0.202269,-0.686729,1.026176,0.120366,-0.779536,0.51917,-0.792586,-0.319797,0.768413,-1.151291,-0.469459,0.994542,-1.310836,-0.596151,1.166271,-1.451703,-0.690579,0.283317,-0.788366,-0.418691,0.368686,-1.302584,-0.577964,0.482182,-1.626566,-0.738866,0.592662,-1.90157,-0.850665,0.031813,-0.644868,-0.518551,-0.134866,-0.964094,-0.647264,-0.208111,-1.19097,-0.724699,-0.250186,-1.395998,-0.78044
OK,0.0,0.0,0.0,0.359685,0.046401,-0.074898,0.643406,0.053079,-0.193947,0.842124,0.153623,-0.325472,0.983279,0.218391,-0.452003,0.686233,-0.659529,-0.220867,1.008055,-0.575875,-0.486528,1.062589,-0.205176,-0.678946,1.027233,0.118575,-0.772622,0.52711,-0.791094,-0.310364,0.777247,-1.16164,-0.465239,1.007837,-1.31902,-0.591927,1.19174,-1.461082,-0.683399,0.294673,-0.771602,-0.417756,0.401636,-1.30514,-0.582916,0.521137,-1.619094,-0.735874,0.640604,-1.887615,-0.838444,0.047892,-0.61441,-0.524572,-0.111879,-0.935475,-0.656231,-0.18169,-1.171809,-0.725498,-0.221496,-1.388843,-0.772258
OK,0.0,0.0,0.0,0.348494,0.030971,-0.077026,0.62667,0.042017,-0.1888,0.805569,0.131097,-0.311321,0.921686,0.15729,-0.427309,0.677426,-0.662949,-0.207389,0.98872,-0.602223,-0.452776,1.035408,-0.247755,-0.627615,0.991301,0.065984,-0.71229,0.52606,-0.799515,-0.289892,0.756074,-1.169849,-0.439391,0.983873,-1.31523,-0.561701,1.163779,-1.438238,-0.648383,0.302417,-0.777548,-0.390349,0.385735,-1.303758,-0.552478,0.502887,-1.614115,-0.707509,0.6209,-1.877446,-0.810795,0.067556,-0.616649,-0.490092,-0.084657,-0.931399,-0.626312,-0.153648,-1.165548,-0.701939,-0.195221,-1.379935,-0.751454
OK,0.0,0.0,0.0,0.35559,0.024173,-0.072986,0.617735,0.004329,-0.180538,0.818136,0.096588,-0.300208,0.966792,0.144696,-0.411487,0.662508,-0.696925,-0.192892,0.968827,-0.645083,-0.429922,1.033966,-0.291776,-0.601382,1.014348,0.01683,-0.685849,0.510361,-0.815296,-0.273539,0.726576,-1.185562,-0.413419,0.953964,-1.334502,-0.531265,1.131501,-1.46376,-0.616611,0.287359,-0.780492,-0.372335,0.357515,-1.298056,-0.524075,0.470189,-1.612132,-0.672951,0.581784,-1.875025,-0.77348,0.057669,-0.609141,-0.471227,-0.09755,-0.91465,-0.597827,-0.166775,-1.147059,-0.669049,-0.209199,-1.354037,-0.716333
OK,0.0,0.0,0.0,0.361837,0.024239,-0.068064,0.642476,-0.008997,-0.173544,0.856372,0.080458,-0.292744,1.01002,0.163274,-0.407056,0.647349,-0.704263,-0.192941,0.952744,-0.647227,-0.440965,1.013,-0.290401,-0.623745,0.986586,0.024561,-0.71259,0.483001,-0.831806,-0.273512,0.697856,-1.199643,-0.406243,0.91137,-1.353538,-0.519033,1.081429,-1.488476,-0.60248,0.256992,-0.79905,-0.372303,0.331335,-1.304255,-0.512188,0.435802,-1.614283,-0.652596,0.544915,-1.878079,-0.750897,0.026718,-0.626812,-0.471795,-0.143701,-0.925371,-0.583831,-0.215065,-1.140754,-0.645947,-0.25321,-1.337336,-0.690024
OK,0.0,0.0,0.0,0.369621,0.011607,-0.083063,0.666218,-0.021888,-0.195563,0.88577,0.079316,-0.31761,1.03856,0.157969,-0.432834,0.642003,-0.712614,-0.222416,0.953931,-0.664724,-0.479407,1.007568,-0.325804,-0.667853,0.982984,-0.010848,-0.760839,0.466264,-0.833239,-0.297172,0.677121,-1.215969,-0.442613,0.892375,-1.371974,-0.559803,1.066953,-1.497053,-0.645756,0.24281,-0.79277,-0.389798,0.309294,-1.303627,-0.528964,0.403352,-1.610464,-0.664178,0.513214,-1.874401,-0.760651,0.024057,-0.612743,-0.485335,-0.148595,-0.912544,-0.593658,-0.226525,-1.133741,-0.652988,-0.264923,-1.341683,-0.696382
